10.0	0.3496676913196759	0.28128571026154847	0.13443156252327193
12.0	0.3416948808516318	0.23987887293831525	0.1345328928393628
14.0	0.3286485887744638	0.19454812745585143	0.11971480221860925
16.0	0.3133298887015817	0.15639339867819282	0.08651531482923286
18.0	0.3037030725758182	0.13269091546257408	0.0741913528947907
20.0	0.2959994241715267	0.11523635002136493	0.06579643262588467
22.0	0.2895891579992964	0.10189854251295463	0.059127573031456326
24.0	0.2842830416940937	0.09145674354769114	0.05377151493757011
26.0	0.2798594496158611	0.08307380968663704	0.04937126381054783
28.0	0.2761408607454519	0.07619418493638415	0.04568206530588673
30.0	0.27299262182837714	0.07044204365030572	0.042540254318055776
32.0	0.270309681778853	0.06555627321277982	0.039830487472055295
34.0	0.2680076387410466	0.06135060676548748	0.03746833578755048
36.0	0.26601697612208813	0.0576890877751521	0.03539050343708504
38.0	0.2642788455596156	0.054470554615321944	0.0335489986805053
40.0	0.2627414866957657	0.051618485775583596	0.031907385747912465
42.0	0.2613547035598436	0.04907475779645919	0.03043874735701038
44.0	0.26006146720227263	0.04679601070607109	0.029125271613918997
46.0	0.2587748230915761	0.04475372735108316	0.02796208154260362
48.0	0.2572479139060525	0.042952106417025016	0.02698757562342116
50.0	0.25530615002236384	0.041397720340433486	0.026235860364041443
52.0	0.2557854002673789	0.0396227317484979	0.024997909778960208
54.0	0.25614206910127757	0.038012287415894526	0.023893412199795284
56.0	0.256453002482081	0.03653486718106465	0.02288838029967361
58.0	0.2567086624497388	0.035174689528528064	0.02197219388761826
60.0	0.25691739834333754	0.03391784024848746	0.021132870344040162
62.0	0.2571005737969452	0.03275053369162649	0.02035868016528754
64.0	0.25724597801979365	0.031664705798308046	0.019643489215957263
66.0	0.2573706867025188	0.030650427413429528	0.01897969143209348
68.0	0.2574758564484403	0.029701327943949703	0.018361232966326718
70.0	0.2575921102002141	0.028807431102292676	0.017778874879913423
72.0	0.09169640418862697	0.091555094685572	0.038802764898892214
74.0	0.08374398563457025	0.05824118696633768	0.08771786385625696
76.0	0.0894012108071095	0.08679627304086536	0.037995113183788926
78.0	0.08455280469672924	0.10715460287746825	0.22504663703350808
80.0	0.09135426950702848	0.12096053195770771	0.03224259002485728
82.0	0.08101873680849453	0.05105580736959157	0.0601272449038165
84.0	0.09347437352674198	0.03166308479734538	0.08564377108247082
86.0	0.08476445937060594	0.07642503330081632	0.03448022542717384
88.0	0.0738757437927377	0.05511882659141715	0.021390809161471864
90.0	0.07416447424748099	0.05019549275848774	0.12740912899746215
92.0	0.0018213349715704237	0.07875698306805513	0.10138964372682895
94.0	0.07246411408918714	0.054698291303589	0.14284210145748616
96.0	0.003705288757386055	0.07552766821574555	0.11252849496495232
98.0	0.07936799414574496	0.06631229910195746	0.029823213055747845
100.0	0.074408447228726	0.09755766340428174	0.05631767630717818
